txt_id,sen_ix,sentence,label_seq,pos_seq,labeled_sentence,genre
cb5-fragment02,3296,Not for the likes of you and me to question why .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'CCONJ', 'PRON', 'PART', 'VERB', 'ADV', 'PUNCT']",Not for the likes of you and me to question why .,fiction
fet-fragment01,239,"Judging runs in the family . ""","[1, 1, 1, 0, 0, 0, 0]","['VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","M_Judging M_runs M_in the family . """,fiction
ahb-fragment51,745,Expect to pay a management fee of up to 15 per cent .,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['VERB', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'ADP', 'PART', 'NUM', 'NOUN', 'NOUN', 'PUNCT']",Expect to pay a management fee M_of up to 15 per cent .,news
ahl-fragment02,19,"Last autumn , Dr Klinowska , Mr Goodson and their team put the theories into practice .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]","['ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","Last autumn , Dr Klinowska , Mr Goodson and their M_team M_put the theories M_into practice .",news
kbw-fragment11,4235,And write as well .,"[0, 0, 0, 0, 0]","['CCONJ', 'VERB', 'ADV', 'ADV', 'PUNCT']",And write as well .,conversation
kcu-fragment02,1783,Disgusting in n it !,"[0, 0, 0, 0, 0]","['VERB', 'ADP', 'CCONJ', 'PRON', 'PUNCT']",Disgusting in n it !,conversation
kcv-fragment42,4451,Who said .,"[0, 0, 0]","['NOUN', 'VERB', 'PUNCT']",Who said .,conversation
fpb-fragment01,1092,Gilda laughed .,"[0, 0, 0]","['PROPN', 'VERB', 'PUNCT']",Gilda laughed .,fiction
ahf-fragment63,1223,"Eventually , Sir David 's office issued a statement about the Prime Minister .","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","['ADV', 'PUNCT', 'PROPN', 'PROPN', 'PART', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","Eventually , Sir David 's office M_issued a statement M_about the Prime Minister .",news
as6-fragment01,113,"One result was the triumphant expansion of some charitable organizations , which rejoiced both at their new-found importance and at the Government 's munificence .","[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['NUM', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'VERB', 'DET', 'ADP', 'ADJ', 'VERB', 'NOUN', 'CCONJ', 'ADP', 'DET', 'PROPN', 'PART', 'NOUN', 'PUNCT']","One result was the M_triumphant M_expansion of some M_charitable organizations , which M_rejoiced both M_at their new-found importance and M_at the Government 's munificence .",academic
kbp-fragment09,4003,Erm I 'll give you those,"[0, 0, 0, 0, 0, 0]","['PROPN', 'PRON', 'VERB', 'VERB', 'PRON', 'DET']",Erm I 'll give you those,conversation
ahl-fragment02,25,But the Moray Firth experiments were only possible after the naturalist Dr David Bellamy helped secure a donation from the Co-operative Wholesale Society .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","['CCONJ', 'DET', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'PROPN', 'PUNCT']",But the Moray Firth experiments were only possible after the naturalist Dr David Bellamy helped M_secure a M_donation M_from the Co-operative Wholesale Society .,news
a8u-fragment14,339,"There was an extraordinary gain of Ì´å£13.4 million , covering the Motorway Tyres disposal and more rationalisation costs .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NUM', 'PUNCT', 'VERB', 'DET', 'PROPN', 'PROPN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","There was an extraordinary gain of å£13.4 million , M_covering the Motorway Tyres disposal and more rationalisation costs .",news
kbh-fragment02,66,Where 'd you come from ?,"[0, 0, 0, 0, 0, 0]","['ADV', 'VERB', 'PRON', 'VERB', 'ADP', 'PUNCT']",Where 'd you come from ?,conversation
fpb-fragment01,1342,Mike started to stride up and down the room .,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","['PROPN', 'VERB', 'PART', 'VERB', 'PART', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PUNCT']",Mike started to stride M_up and M_down the room .,fiction
fef-fragment03,645,Hence a suitable choice of will ensure that formula .,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['ADV', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']",Hence a suitable choice of will ensure that M_formula .,academic
fpb-fragment01,1090,"I do n't want the disorder , the pain , the mess , or the misery of being in love .","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'ADP', 'VERB', 'ADP', 'NOUN', 'PUNCT']","I do n't want the M_disorder , the M_pain , the M_mess , or the misery of being M_in love .",fiction
kb7-fragment10,2320,It says here local building .,"[0, 1, 0, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'ADJ', 'NOUN', 'PUNCT']",It M_says here local building .,conversation
a1k-fragment02,35,"Dress varies , but will never be up .","[0, 0, 0, 0, 0, 0, 0, 1, 0]","['NOUN', 'VERB', 'PUNCT', 'CCONJ', 'VERB', 'ADV', 'VERB', 'ADP', 'PUNCT']","Dress varies , but will never be M_up .",news
a3e-fragment03,39,Privacy is a ticklish business where close neighbours are concerned .,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]","['NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']",Privacy is a M_ticklish business M_where M_close neighbours are concerned .,news
kbw-fragment11,4166,they get permission then ?,"[0, 1, 0, 0, 0]","['PRON', 'VERB', 'NOUN', 'ADV', 'PUNCT']",they M_get permission then ?,conversation
a8n-fragment19,312,The Pennines fairly shook .,"[0, 0, 0, 1, 0]","['DET', 'PROPN', 'ADV', 'VERB', 'PUNCT']",The Pennines fairly M_shook .,news
kbw-fragment17,6231,and then down below there 's Helen you know Christopher and,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CCONJ', 'ADV', 'ADV', 'ADV', 'ADV', 'VERB', 'PROPN', 'PRON', 'VERB', 'PROPN', 'CCONJ']",and then down below there 's Helen you know Christopher and,conversation
a80-fragment15,283,Leinster have been undermined by their failure to secure prestige fixtures since the mid-Seventies .,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","['NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",Leinster have been M_undermined by their failure to M_secure prestige M_fixtures since the mid-Seventies .,news
bpa-fragment14,2259,"Ordering her would be ludicrous under the changed circumstances , and in any event , a waste of time .","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]","['VERB', 'PRON', 'VERB', 'VERB', 'ADJ', 'ADP', 'DET', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","Ordering her would be ludicrous M_under the changed circumstances , and M_in any event , a M_waste of time .",fiction
ac2-fragment06,1367,"They could transfer me to Detroit , or somewhere .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'VERB', 'PRON', 'ADP', 'PROPN', 'PUNCT', 'CCONJ', 'ADV', 'PUNCT']","They could transfer me to Detroit , or somewhere .",fiction
kbd-fragment07,2609,"Not , not , seeing sort of a live concert .","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['ADV', 'PUNCT', 'ADV', 'PUNCT', 'VERB', 'ADV', 'ADV', 'DET', 'ADJ', 'NOUN', 'PUNCT']","Not , not , seeing sort of a M_live concert .",conversation
amm-fragment02,1727,The leaf is divided into three parts with a broad central lobe ( finely toothed ) and two flanking lobes .,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'NUM', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'CCONJ', 'NUM', 'VERB', 'NOUN', 'PUNCT']",The leaf is divided M_into three parts with a broad central lobe ( finely M_toothed ) and two flanking lobes .,academic
a8u-fragment14,359,Hammerson shot up 45p to 855p in sympathy .,"[0, 1, 1, 0, 1, 0, 1, 1, 0]","['PROPN', 'VERB', 'PART', 'NUM', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PUNCT']",Hammerson M_shot M_up 45p M_to 855p M_in M_sympathy .,news
fet-fragment01,129,""" We must talk , "" said Daniel .","[0, 0, 0, 0, 0, 0, 0, 0, 0]","['PUNCT', 'PRON', 'VERB', 'VERB', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'PUNCT']",""" We must talk , "" said Daniel .",fiction
kbj-fragment17,1514,"Right , she wants currency in two divisions in each , right ?","[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]","['INTJ', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'DET', 'PUNCT', 'ADJ', 'PUNCT']","Right , she wants currency M_in two M_divisions M_in each , right ?",conversation
ccw-fragment03,1588,I called down to her when I reached Wavebreaker .,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'PART', 'ADP', 'PRON', 'ADV', 'PRON', 'VERB', 'PROPN', 'PUNCT']",I called down M_to her when I reached Wavebreaker .,fiction
g0l-fragment01,213,"Most of all , they fear the Israelis .","[0, 0, 0, 0, 0, 0, 0, 0, 0]","['ADJ', 'ADP', 'DET', 'PUNCT', 'PRON', 'VERB', 'DET', 'PROPN', 'PUNCT']","Most of all , they fear the Israelis .",fiction
fet-fragment01,218,He liked these .,"[0, 0, 1, 0]","['PRON', 'VERB', 'DET', 'PUNCT']",He liked M_these .,fiction
bpa-fragment14,2042,"Back in the wheelhouse , Delaney faced them .","[1, 0, 0, 0, 0, 0, 0, 0, 0]","['ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'PRON', 'PUNCT']","M_Back in the wheelhouse , Delaney faced them .",fiction
kb7-fragment10,2389,They keep an eye,"[0, 1, 0, 0]","['PRON', 'VERB', 'DET', 'NOUN']",They M_keep an eye,conversation
clp-fragment01,815,"For example , difficulties of communications and in particular , how to inculcate the feeling within each individual that he and his performance are important to the organisation .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'ADJ', 'PUNCT', 'ADV', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']","For example , difficulties of communications and in particular , how to inculcate the M_feeling M_within each individual that he and his performance are important M_to the organisation .",academic
a1n-fragment09,231,It was a magnificent fightback and such was Welsh distress that they never looked like preventing it .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'VERB', 'PROPN', 'NOUN', 'ADP', 'PRON', 'ADV', 'VERB', 'ADP', 'VERB', 'PRON', 'PUNCT']",It was a magnificent fightback and such was Welsh M_distress that they never looked like preventing it .,news
kcv-fragment42,4501,To ah to .,"[0, 0, 0, 0]","['PART', 'INTJ', 'ADP', 'PUNCT']",To ah to .,conversation
a2d-fragment05,46,A part of the myth just did n't work after that .,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'PUNCT']",A M_part of the myth just did n't M_work M_after M_that .,news
cdb-fragment02,467,No one spoke .,"[0, 0, 0, 0]","['DET', 'NOUN', 'VERB', 'PUNCT']",No one spoke .,fiction
kbh-fragment02,250,I would n't bounce at the same time,"[0, 0, 0, 0, 1, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN']",I would n't bounce M_at the same time,conversation
kbh-fragment02,172,Oh you 're colouring Postman Pat .,"[0, 0, 0, 0, 0, 0, 0]","['INTJ', 'PRON', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PUNCT']",Oh you 're colouring Postman Pat .,conversation
kcv-fragment42,4636,Vaison does n't like sultana .,"[0, 0, 0, 0, 0, 0]","['NOUN', 'VERB', 'ADV', 'VERB', 'NOUN', 'PUNCT']",Vaison does n't like sultana .,conversation
kbw-fragment04,2464,Thank you .,"[0, 0, 0]","['VERB', 'PRON', 'PUNCT']",Thank you .,conversation
a8u-fragment14,358,"British Land closed at 405p , a net gain of 48p .","[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]","['PROPN', 'PROPN', 'VERB', 'ADP', 'NUM', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","British Land M_closed M_at 405p , a M_net gain of 48p .",news
kbd-fragment07,2666,"I do n't , I do n't , I do n't whether he 's going to that .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","['PRON', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADP', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'PUNCT']","I do n't , I do n't , I do n't whether he 's going M_to M_that .",conversation
kbw-fragment42,14856,"yeah , ah , ah , she 's seen the catalogue , ah","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['INTJ', 'PUNCT', 'INTJ', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'INTJ']","yeah , ah , ah , she 's seen the catalogue , ah",conversation
kbw-fragment04,2670,Can I see you ?,"[0, 0, 0, 0, 0]","['VERB', 'PRON', 'VERB', 'PRON', 'PUNCT']",Can I see you ?,conversation
b1g-fragment02,1228,It is also relevant to point out here the work of the Health and Safety Executive in developing techniques for quantitative risk assessment ( Health and Safety Executive 1989 ) .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'ADJ', 'PART', 'VERB', 'PART', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'NUM', 'PUNCT', 'PUNCT']",It is also relevant to point out here the work of the Health and Safety Executive in developing techniques for quantitative risk assessment ( Health and Safety Executive 1989 ) .,academic
cb5-fragment02,3404,But of course I must go .,"[0, 0, 0, 0, 0, 0, 0]","['CCONJ', 'ADP', 'NOUN', 'PRON', 'VERB', 'VERB', 'PUNCT']",But of course I must go .,fiction
kbd-fragment07,2367,I 'm saying nothing !,"[0, 0, 0, 0, 0]","['PRON', 'VERB', 'VERB', 'NOUN', 'PUNCT']",I 'm saying nothing !,conversation
kbc-fragment13,6232,So they took it,"[0, 0, 1, 0]","['ADV', 'PRON', 'VERB', 'PRON']",So they M_took it,conversation
kb7-fragment10,2284,I mean we 've just been to look at some others and upstairs and downstairs .,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADV', 'CCONJ', 'ADV', 'PUNCT']",I mean we 've just been to look M_at some others and upstairs and downstairs .,conversation
fpb-fragment01,1293,"In the foyer of the Clanrickard Club , Mike Grant leaned against the wall at the bottom of a double-sided curving staircase .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","In the foyer of the Clanrickard Club , Mike Grant leaned against the wall at the bottom of a double-sided curving staircase .",fiction
kbh-fragment02,217,Then this afternoon we went to Croydon .,"[0, 1, 0, 0, 0, 0, 0, 0]","['ADV', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'PROPN', 'PUNCT']",Then M_this afternoon we went to Croydon .,conversation
kbh-fragment02,230,You should n't be tired .,"[0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'PUNCT']",You should n't be tired .,conversation
kbh-fragment02,89,"Well she works with him , does n't she ?","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['INTJ', 'PRON', 'VERB', 'ADP', 'PRON', 'PUNCT', 'VERB', 'ADV', 'PRON', 'PUNCT']","Well she works M_with him , does n't she ?",conversation
a9j-fragment01,19,"In effect , therefore , the PLO exists at all levels of organisation within the occupied territories .","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['ADP', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'DET', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'PUNCT']","M_In effect , therefore , the PLO M_exists M_at all M_levels M_of organisation within the occupied territories .",news
kbw-fragment17,6152,Actually it must be quite interesting looking at the development of language as time goes on .,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]","['ADV', 'PRON', 'VERB', 'VERB', 'ADV', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PART', 'PUNCT']",Actually it must be quite interesting M_looking M_at the development of language as time M_goes M_on .,conversation
g0l-fragment01,71,But we still needed information .,"[0, 0, 0, 0, 0, 0]","['CCONJ', 'PRON', 'ADV', 'VERB', 'NOUN', 'PUNCT']",But we still needed information .,fiction
kbh-fragment09,1288,Right we go across the road now nicely .,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","['INTJ', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'ADV', 'PUNCT']",Right we go across the road now nicely .,conversation
ac2-fragment06,1558,"We have no choice in the matter , said the Englishman .","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'DET', 'PROPN', 'PUNCT']","We M_have no choice M_in the matter , said the Englishman .",fiction
fpb-fragment01,1251,"We 've had more paperwork , not less , since the trust took over , Buzz said tartly .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['PRON', 'VERB', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'VERB', 'PART', 'PUNCT', 'PROPN', 'VERB', 'ADV', 'PUNCT']","We 've had more paperwork , not less , since the trust took over , Buzz said M_tartly .",fiction
fpb-fragment01,1104,"A man stood on the porch , his hands in the pocket of his beige mackintosh .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']","A man stood on the porch , his hands in the pocket of his beige mackintosh .",fiction
kcu-fragment02,2242,You 'll get this and nothing more !,"[0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'VERB', 'DET', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT']",You 'll get this and nothing more !,conversation
a38-fragment01,26,"Diesel always has been lead-free and the only adjustments you need to make are mental ones , because diesel-powered cars are no longer slow , smelly or noisy .","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['NOUN', 'ADV', 'VERB', 'VERB', 'ADJ', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PART', 'VERB', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'VERB', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADJ', 'PUNCT', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']","Diesel always has been lead-free and the only M_adjustments you need to M_make are mental M_ones , because diesel-powered cars are no longer slow , smelly or noisy .",news
bpa-fragment14,2061,We could still be looking for it when they blow us out of the water .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'ADP', 'PRON', 'ADV', 'PRON', 'VERB', 'PRON', 'ADP', 'ADP', 'DET', 'NOUN', 'PUNCT']",We could still be looking for it when they M_blow us out of the water .,fiction
b1g-fragment02,1560,"One method in particular , kriging ( now available as part of the UNIRAS software ) , offers not only a contoured surface but also an estimate of the standard error at any point on the map .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['NUM', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'VERB', 'PUNCT', 'ADV', 'ADJ', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'ADV', 'ADV', 'DET', 'VERB', 'NOUN', 'CCONJ', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","One method in particular , kriging ( now available as M_part of the UNIRAS software ) , M_offers not only a contoured surface but also an estimate of the standard error at any point on the map .",academic
fef-fragment03,727,Nevertheless a few qualitative conclusions may be drawn without doing any further mathematics .,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]","['ADV', 'DET', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",Nevertheless a few qualitative conclusions may be M_drawn M_without doing any M_further mathematics .,academic
amm-fragment02,1611,One method attempts to compare the structures of teeth or limbs or some other feature of the extinct animal with living analogues .,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['NUM', 'NOUN', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",One method M_attempts to compare the structures of teeth or limbs or some other feature of the extinct animal M_with living analogues .,academic
kbd-fragment07,2351,Well you should take his glass and,"[0, 0, 0, 0, 0, 0, 0]","['INTJ', 'PRON', 'VERB', 'VERB', 'ADJ', 'NOUN', 'CCONJ']",Well you should take his glass and,conversation
fpb-fragment01,1330,You think you can push me around because you 've been doing that since we were in the nursery .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","['PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'PRON', 'ADV', 'ADP', 'PRON', 'VERB', 'VERB', 'VERB', 'DET', 'ADP', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",You think you can push me around because you 've been doing M_that since we were M_in the nursery .,fiction
