text_idx,sentence_idx,verb,sentence,verb_idx,label
fef-fragment03,691,study,"It is possible to study electromagnetic theory without ever mentioning the word electron , but since it has become such a household word and is used so often we can just as well make use of it .",4,1
fpb-fragment01,1187,land,"Quite a smooth landing , the instructor said approvingly He hesitated , then warned , Next time be careful not to land too fast or you 'll run out of runway .",21,0
as6-fragment01,14,fail,"The work of Peter Townsend and others showed that , far from presiding over the elimination of poverty , the Wilson Government actually failed to prevent some of its features from worsening ( Townsend and Bosanquet , 1972 ) .",23,1
a3c-fragment05,222,quench,"In Strasburg , they have been known to lace beer with Picon , thereby ruining both drinks ( as Queen Victoria reputedly did with claret and malt whisky ) , but still the result is not especially quenching .",37,1
kbc-fragment13,6020,go,"That was it , because Edith was going on another holiday and she was er , she wanted someone to go and visit er Lilly , and I said well I 'll go .",20,0
cdb-fragment04,861,happen,"For what had happened was not the worst , you realized that .",3,0
kbw-fragment42,15083,go,"Oh come on Christopher come and sometimes it in the right panel , that 's the right panel there and then it goes in the left hand and then it goes to the right hand and then it goes to the left then right , the left , the right , left , right , left , confusing , but it 's that hand to start with",22,1
a7y-fragment03,185,say,Mr Justice Hutchison said the 1936 Act primarily envisages a system where the local authority has a power and a duty to try to secure that premises are not in a state which constitutes a statutory nuisance .,3,0
ac2-fragment06,1530,transfer,"Mueller is taking over the plan , and Don is being transferred back to the States .",11,0
b1g-fragment02,1153,issue,The consequences for some nations or subgroups in a population of being without access to environmental data or the tools for analysing them while others have such access are potentially profound as the European Commission has recognized in issuing a directive on public access to environmental data ( CEC 1990d ) yet space limitations have also precluded their discussion .,38,0
a6u-fragment02,254,cover,Dress not only covers and decorates the body but instils in the wearer its own characteristic strengths and weaknesses .,3,0
ahf-fragment24,575,deal,It 's women have to go out and deal with it .,8,1
kcf-fragment14,1457,want,"Ah , and you want want to get dad out of here",4,0
a1j-fragment34,542,acquiesce,"Labour would be acquiescing in a democratic outrage if it continued arguing that , because the Conservatives had got away with being undemocratic for so long , it was now Labour 's turn .",3,1
kbd-fragment07,2403,take,"Why do n't you just take a case of it , one of those cases home , one of the empty empty cases ?",5,0
cdb-fragment02,428,use,"mass-produced camera he had used , but quite a good one .",4,0
kbc-fragment13,6125,recall,And then when you look at it er you can recall then,10,1
b1g-fragment02,1408,see,"Jensen and Christiansen ( 1986 ) , working in the south-eastern USA , use a raster approach ( with a pixel resolution of 20 m&sup2 ; ) and Boolean overlay to weed out particular sites , such as those which are poorly drained , environmentally sensitive or inaccessible ( see also Stewart 1987 ) .",49,0
a2d-fragment05,80,know,On the other hand you have a whole generation of TV watchers that does n't really know the rules .,16,0
b1g-fragment02,1398,come,The major contribution to informed debate about the search for sites for the disposal of nuclear wastes has come from a group of geographers ( Openshaw et al. 1989 ) and a GIS approach to this problem can pay high dividends .,18,0
kcv-fragment42,4643,want,Isobel wants to go to Brazil,1,0
kbw-fragment42,15021,stay,"Lord Jesus , thank you for a nice sleep , thank you for another day , please help us to do the kind of things that you want us to do , prayer for Christopher to behave at school , help him to do his best and for daddy at work , for Tim and I as we stay at home , help us to know the kind of things we do and this afternoon when grandma comes we 'll spare the time for her as well , Amen .",58,0
ccw-fragment03,1616,know,"His face was old and young , sardonic and knowing , amused and handsome ; the face of a man who has seen the world 's wickedness and knows how to match it with his own .",9,0
a6u-fragment02,167,marginalise,The work of previously marginalised artists has become an area of rich speculation among art dealers priced out of the modern masters market .,4,0
kbw-fragment17,6208,tell,"Telling everyone about her mum and dad when they and erm how she talked to her mum about that , and it helped her .",0,0
b1g-fragment02,1404,shrink,"As different layers are added sequentially we see how the proportion of available land shrinks ( Pl. 10.3 ) ; for instance , when geological criteria are set in the search for a deep repository , 25 per cent of land area remains and the addition of the population density layer reduces this to 24 per cent .",14,0
kcu-fragment02,2148,get,With Vicki just having her birthday she 's got all she needs now is n't it ?,8,0
as6-fragment01,21,collapse,"In the early 1980s , at a time when manufacturing industry was collapsing and the outlook for the unskilled looked particularly bleak , frustration boiled over in a series of riots in London , Bristol , Birmingham , Liverpool , and elsewhere .",12,1
kbd-fragment07,2490,see,"Seeing the University Rugby Club I would , I would have eh !",0,0
a3p-fragment09,197,serve,"Here , in the cool , pretty setting of the dining room that was once Stephen Spender 's , you will be served an exquisite three-course lunch for Ã¥Â£9.50 , Ã¥Â£6 for children .",22,0
b1g-fragment02,935,announce,"In addition , plans for regional research centres and for the data and information systems for IGBP ( known as IGBP-DIS ) had been announced .",24,0
b1g-fragment02,1042,open,The first of these is in Bangkok and another is to be opened in Latin America .,12,0
b1g-fragment02,1446,cause,"Kessell points out that uncontrollable fires are recurrent phenomena in many parts of Australia , causing damage in the hundreds of millions of dollars and significant loss of life .",15,0
amm-fragment02,1754,live,"Such spectacular animals have obviously attracted much attention , and one might suppose that the problem of how they lived would have been satisfactorily solved long ago .",19,0
b1g-fragment02,1580,remind,As a last example of the potential role of operations research in GIS and disaster management we are reminded of the logistic problems that faced the Peel Regional Police Force during the Mississauga evacuation mentioned previously ( Scanlon and Padgham 1980 ) .,18,0
b1g-fragment02,765,knowledge,"These include the highly specialized nature of much of the technical analysis , the limited capacity for checking the accuracy of many of the findings of this kind of research and the consequent need for the development of knowledge-based inference machines for extracting useful information from secondary and often proxy data .",38,1
cb5-fragment02,3317,enjoy,Had she not been so downhearted Ruth would have enjoyed herself .,9,0
