text_idx,sentence_idx,verb,sentence,verb_idx,label
cb5-fragment02,3287,sound,She tried to sound nonchalant .,3,0
ac2-fragment06,1345,swear,"You never used to swear , you know .",4,0
kcv-fragment42,4561,eat,May be I will eat only half of it .,4,0
cb5-fragment02,3276,know,"And the answer is , I do n't know .",8,0
ew1-fragment01,132,eradicate,The Liberal Unionists were admitted to the Carlton Club and a longstanding source of tension was eradicated .,16,0
bpa-fragment14,2320,go,"His hand went out , reached for the submachine gun , his fingers tightening on the stock .",2,1
cb5-fragment02,3379,pull,"Then he pulled down the sheet , which was all the bedclothes she had needed on that warm night , and she lay naked before him .",2,0
kbh-fragment02,129,go,"Right , let's go and see if these chicken things are ready .",3,0
kcu-fragment02,2158,want,I want a wee wee !,1,0
al0-fragment06,194,run,"The money ran out before the scheme 's completion , and the villagers found themselves obliged to borrow the rest .",2,0
g0l-fragment01,284,move,"From what I remember , they moved most of the rocket manufacture down there so that our bombers could n't get to them .",6,0
b1g-fragment02,1295,affect,"Perry ( 1981 ) describes a fog potential index that is a function of local topography , environmental features affecting fog formation and distance from standing water bodies .",19,0
a2d-fragment05,43,fall,"John Mantley , producer of Gunsmoke for CBS for 11 years , says elements of the old story began to fall apart .",20,1
a1m-fragment01,41,need,"We do n't need pilots , we need telecottages .",3,0
kcu-fragment02,1546,suppose,Supposed to be going down there this afternoon but,0,0
a1h-fragment06,127,earmark,"As a rich , forceful young man , Keller had been earmarked as a likely future president , even before Mullegg was killed in an aircrash in 1958 .",11,1
kb7-fragment10,2359,tell,"And if you tell him about it he , he 's in a rock band .",3,0
amm-fragment02,1594,describe,"In this chapter some of the ways in which palaeontologists determine the way fossil animals lived are described , reanimating the dead fragments to build up a living creature .",17,0
a6u-fragment02,260,describe,"Kahlo 's naked body becomes not just the tortured self of her personal biography but a visual counterpart to the injured and defiled manifestations of Mexico 's colonised past : La Llorona the weeping woman of popular myth and La Chingada , the raped and abused mother described in Paz 's The Labyrinth of Solitude .",47,0
kbh-fragment41,5265,put,", we 'll get some of those , I 'll put them in , in the trolley , come on , now Charlotte please do n't start being naughty , do n't start .",10,0
a1j-fragment34,533,accept,The Labour Party Conference : Cook appeals for Labour to accept electoral reform,10,1
a1h-fragment05,101,become,It has become increasingly apparent that Thomson belonged to the American experimental tradition .,2,0
a98-fragment03,63,grow,But Amaldi never really retired nor grew old .,6,0
kbc-fragment13,5979,know,Well I 've known anyone to be five years and no use whatsoever .,3,0
a9j-fragment01,32,shake,"Through it , Palestinians are struggling on a daily basis to shake off Israel 's authority and to construct their own .",11,1
kbw-fragment17,6137,go,"And this man came to the door , and he went to get the belt , that should just have a tape recorder on conversation just throughout the week so it 's getting all sorts of rubbish going in there ,",10,0
clp-fragment01,797,take,"for example , very few senior managements take the trouble to keep workers fully informed about policies and likely changes .",7,1
ac2-fragment06,1470,add,"Oh , and there 's one more thing you can be sure of , he added sourly .",15,1
kcu-fragment02,1761,want,He wanted a boy !,1,0
kcu-fragment02,1772,know,I know you !,1,0
kbp-fragment09,3876,concern,Well I 'll concern it with my daughter first of all naturally .,3,0
kbw-fragment42,15095,come,Come on Tim please move,0,1
kcf-fragment14,1369,go,The fracture clinic she 's going to .,5,0
fpb-fragment01,1285,flung,"In the passage , she stumbled and almost fell , then flung back the door to the bedroom .",11,0
kbw-fragment42,14817,want,wants a whole do n't are they ?,0,0
clp-fragment01,861,contain,Knowledge is contained in documents which may vary from single sheet presentations to large manuals .,2,1
b1g-fragment02,1154,say,"Despite these shortcomings dictated by the space available , what has been said should be sufficient to illustrate the enormous and diverse scope of environmental monitoring and prediction .",12,0
acj-fragment01,70,raise,"Moreover , the borderlines between the various degrees would raise questions of law , which would provide much opportunity for legal argument and for appeals .",9,1
b1g-fragment02,778,facilitate,Digital data occupy a central position in this applications field and a number of examples are given to illustrate the extent to which their development has been hampered or facilitated in various countries by the policies of the organizations with responsibility for digital data provision .,29,0
a4d-fragment02,94,use,"Scott was so pleased with the style he had evolved at Battersea , a treatment that humanised industrial forms without denying their function , that he also used it on the Guinness Factory at Park Royal , west London .",27,0
kbp-fragment09,3852,thank,And erm we searched over north Wales first of all but phew no thank you .,13,0
kcc-fragment02,74,wash,I wan na get him another towelling dressing gown because the blue one he had on the caravan he brought home for the winter bring them home and wash them .,28,0
kcf-fragment14,1289,want,I want that as well .,1,0
kbw-fragment17,6222,hate,"I hate being sick and one thing another well , it turned out",1,0
a1l-fragment01,27,visit,"With other illustrators , I work at a distance we visit and phone , but there is a point at which I ca n't pester them any more , Allan says .",10,0
ea7-fragment03,804,stipulate,"The treaty between Robert II of Flanders and Henry I of England , renewed by their successors , stipulated that each knight supplied to the English king should bring three horses with him this at a time when a horse represented a major investment .",18,0
b1g-fragment02,983,invest,"However , significant resources are also being made available by the private sector where there is no immediate commercial gain : thus IBM UK Ltd has donated Ã¥Â£3.5m. of computing equipment to UNEP and IBM in general is actively supporting other R&D which can be expected to facilitate sustainable development : IBM Europe , for instance , has invested $16m. in its Bergen scientific centre to make it the focal point for the company 's environmental modelling and a centre for information on the environment and sustainable development .",58,0
ac2-fragment06,1270,get,"Must be getting too old for this globe-trotting lark , or else my mis-spent youth is catching up on me .",2,1
fet-fragment01,66,tug,""" I said , dear , Winston Churchill "" The second woman tugged free of the clutching fingers .",12,0
b1g-fragment02,1080,follow,"The need for harmonization is obvious and , in this respect , must follow from the successful pioneering achievements of EUROSTAT in harmonizing the definitions in trade , demographic and other social science statistics ( see CEC 1990b ) .",13,0
al5-fragment03,49,say,"That is a real challenge , she said .",7,0
ab9-fragment03,876,concede,"The sergeant nodded , deciding it could do no harm to concede a point he had already taken .",11,1
a1m-fragment01,31,give,"Users of telecottages are given the key and people can use them at any time , which means that women can come in during the evening , early in the morning or whatever .",4,0
b1g-fragment02,915,take,"In giving the 1990 Robens Coal Science Lecture at the Royal Institution , Sir John Mason ( a former Director of the Meteorological Office ) urged caution in interpreting the results of the massive atmospheric and oceanic modelling exercises ; as the equilibrium models are refined to take account of the thermal lag in oceans , etc. , lower values of predicted changes are likely .",47,0
a4d-fragment02,100,model,Vast overlapping planes of brickwork are modelled with careful set-backs and subtle bands of detail .,6,0
