verb,sentence,verb_idx,label
stick,"'' There 's a lot of engagements I did n't get , '' Mr. Meredith told the Roanoke Times and World - News , because '' I do n't stick to the white - liberal , black - bourgeoisie line - cussin ' Reagan , affirmative action and all that . '",29,1
stick,"To avoid being stuck with an outdated backlog , many are waiting until they run out before reordering ",3,1
stick,Economists are sticking to predictions of slow going for the economy in the first half ,2,1
stick,Wordsworth called him the '' marvellous boy '' and the phrase stuck in literary memory like a Homeric tag line ,11,1
stick,Big money and big media are the stuff of the Washington that Sen. Williams did n't stick around for ,16,1
stick,"But if all sides discover self - interest in moving toward effective control of the toxics problem , instead of sticking grimly to their familiar trenches , the results will be as remarkable as the law itself ",20,1
stick,"Unfortunately , they wo n't work in the harbor tunnel where business travelers sometimes get stuck on the way in from the airport . . . ",15,1
stick,"'' Not having him -- or her -- that 's where we 're stuck , '' he said ",13,1
stick,"For his part , Mr. Jacobs , the Minneapolis investor who last summer is said to have held about 1.5 million shares , did n't stick around to find out ",25,1
stick,"If that figure sticks , the Air Force might be able to avoid further contract adjustments , sources say ",3,1
stick,The FDIC chairman stuck by his stance that it is too soon to estimate the likely costs of a First RepublicBank solution ,3,1
stick,"Until now , major manufacturers have stuck to old - fashioned toaster waffles because they could n't come up with a way to prevent microwaved ones from drying out ",6,1
stick,"Richard Barnett , chairman of the CFC Alliance , says equipment manufacturers wo n't retool their plants until they can know with certainty which CFC substitutes the producers will stick with ",29,1
stick,"Parents who might like to move away to protect their children , or to where jobs are more plentiful , are virtually stuck ",22,1
stick,"Beazer PLC said it was '' prepared immediately to negotiate a merger agreement '' with Koppers Co. for $ 60 a share , while stressing that it was formally sticking to its $ 56-a - share tender offer ",29,1
stick,"Pressure mounted on Pakistan to sign an accord aimed at securing the withdrawal of about 115 , 000 Soviet troops from neighboring Afghanistan , but Islamabad appeared to be sticking to its demand for a new government in Kabul to oversee the pullout ",29,1
stick,"'' He gave me the job and stuck with me , even though I really was n't very good at first ",7,1
stick,"Ms. Davis had recommended SafeCard at various points during a spectacular runup from a split - adjusted 1 5 8 in 1984 , but she stuck with it too long in 1987 ",25,1
stick,"People close to Black & Decker , which had raised its bid two weeks ago from its initial $ 56-a - share offer , said the company will probably stick to its latest offer ",29,1
stick,"'' The resale values in the Southwest are generally below what people paid for their homes , so people without the money do n't see the point in continuing and Pulte is stuck trying to sell in a dead market , '' says Barbara K. Allen , a housing analyst with Prudential - Bache Research ",32,1
stick,"But GM is stuck with more than a 200-day supply of Novas , far above the 60-day to 65-day supply considered normal ",3,1
stick,"'' Too many people found themselves stuck with long dollar positions , '' said a trader in New York ",6,1
stick,"But until now the cabinet has stuck to what could be called the East German approach to state medicine : Advisers speak of better management , not of free enterprise ",6,1
stick,"If all OPEC members stick to the rules , Saudi Arabia would be willing to permit its production to slide even though the others are producing up to their quotas -- but only for a short period ",4,1
stick,GM also is sticking with its plan to export some Chevrolets to Japan -- a feat made possible partly by a weak dollar ,3,1
stick,"In a news conference on their first day in office , the executives said they plan '' to stick closely '' to the strategic direction of Mr. Marous 's predecessor , Douglas D. Danforth , who retired ",18,1
stick,But what sticks in the mind of most corporate finance officials at the end of a hair - raising final quarter is n't the complex financing structures ,2,1
stick,"Change will come slowly , because Japanese society still has a strong tendency to hammer down any nail that sticks up ",19,1
stick,"And it 's far from certain that the latest increases on business fares will stick -- already , the airlines have postponed the move for seven days , and some smaller carriers such as Midway Airlines say they wo n't match the increases ",14,1
stick,"Nevertheless , the debacle caused by the RJR buy - out proposal and other megadeals '' may well be the circumstance that galvanizes investors to make covenants stick , '' Mr. Welling says ",27,1
stick,"Mr. Weicker , breakfasting with his third wife , Claudia , at a local diner on Coca - Cola , rice pudding , scrambled eggs and hash browns , says the race is close because Mr. Lieberman has been '' slinging the { expletive deleted } in TV commercials for four months , and some of it started to stick . '",59,1
stick,"Some burn out nearly overnight , leaving someone stuck with lots of unmovable inventory ",8,1
stick,"Unlike Charming Shoppes Inc. or U.S. Shoe Corp. 's Casual Corner stores , for example -- which got stuck with stockrooms of casual sportswear just as its popularity was dying -- Limited maintained tight inventory levels , enabling it to control markdowns ",18,1
stick,"Most of them stuck around for Gibson 's blast , too , but that game was close so they had an excuse ",3,1
